slug,url,name,price,area,rooms,build_year,utilities,location,location_lat,location_lon,heating,floor,building_floors,state,market,ownership,ad_type,collage,scrapped_date,luxury_level
64m2-3-pok-os-kuchnia-balkon-ul-telimeny-ID4vCrZ,https://www.otodom.pl/pl/oferta/64m2-3-pok-os-kuchnia-balkon-ul-telimeny-ID4vCrZ,64m2 3 pok + os kuchnia balkon ul.Telimeny!,790000.0,64.3,3,1980.0,"['internet', 'system alarmowy', 'balkon', 'piwnica', 'garaż/miejsce parkingowe']","['Bieżanów', 'Bieżanów-Prokocim', 'Kraków', 'małopolskie']",50.017981,20.013388,urban,floor_4,4.0,,secondary,full_ownership,business,otodom_photos/64m2-3-pok-os-kuchnia-balkon-ul-telimeny-ID4vCrZ/64m2-3-pok-os-kuchnia-balkon-ul-telimeny-ID4vCrZ_collage.jpg,2025-05-31,-1.0
2-pok-56m2-dwa-balkony-nowoczesne-kliny-ID4vATB,https://www.otodom.pl/pl/oferta/2-pok-56m2-dwa-balkony-nowoczesne-kliny-ID4vATB,2 pok 56m2 dwa balkony nowoczesne Kliny,769000.0,56.19,2,2005.0,"['internet', 'balkon', 'garaż/miejsce parkingowe']","['Kliny', 'Swoszowice', 'Kraków', 'małopolskie']",50.003652,19.90497,urban,floor_2,4.0,,secondary,full_ownership,business,otodom_photos/2-pok-56m2-dwa-balkony-nowoczesne-kliny-ID4vATB/2-pok-56m2-dwa-balkony-nowoczesne-kliny-ID4vATB_collage.jpg,2025-05-31,8.0
3-pokojowe-z-loggia-i-piwnica-ID4vCMk,https://www.otodom.pl/pl/oferta/3-pokojowe-z-loggia-i-piwnica-ID4vCMk,3 pokojowe z loggią i piwnicą!,525000.0,42.2,3,1965.0,"['domofon / wideofon', 'piwnica', 'oddzielna kuchnia', 'balkon']","['Wesoła Zachód', 'Stare Miasto', 'Kraków', 'małopolskie']",50.06465,19.94498,urban,floor_3,4.0,to_renovation,secondary,full_ownership,business,otodom_photos/3-pokojowe-z-loggia-i-piwnica-ID4vCMk/3-pokojowe-z-loggia-i-piwnica-ID4vCMk_collage.jpg,2025-05-31,4.0
3-pokoje-ogrodek-gotowe-do-odbioru-ID4vu4p,https://www.otodom.pl/pl/oferta/3-pokoje-ogrodek-gotowe-do-odbioru-ID4vu4p,3 pokoje + ogródek | Gotowe do odbioru,839800.0,52.05,3,2024.0,"['garaż/miejsce parkingowe', 'ogródek', 'winda']","['Stare Podgórze', 'Podgórze', 'Kraków', 'małopolskie']",50.035457,19.93416,urban,ground_floor,4.0,,primary,,business,otodom_photos/3-pokoje-ogrodek-gotowe-do-odbioru-ID4vu4p/3-pokoje-ogrodek-gotowe-do-odbioru-ID4vu4p_collage.jpg,2025-05-31,3.0
sup283630-ID4vCMe,https://www.otodom.pl/pl/oferta/sup283630-ID4vCMe,sup283630,643000.0,80.4,3,,[],"['Nowa Wieś', 'Krowodrza', 'Kraków', 'małopolskie']",50.06986,19.91552,,floor_2,2.0,,secondary,,business,otodom_photos/sup283630-ID4vCMe/sup283630-ID4vCMe_collage.jpg,2025-05-31,1.0
dwupoziomowe-mieszkanie-113m-ul-armii-krajowej-ID4vCM5,https://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-113m-ul-armii-krajowej-ID4vCM5,"Dwupoziomowe mieszkanie 113m², ul. Armii Krajowej",1580000.0,113.0,4,1989.0,"['system alarmowy', 'monitoring / ochrona', 'domofon / wideofon', 'meble', 'balkon', 'garaż/miejsce parkingowe', 'dwupoziomowe', 'piwnica', 'oddzielna kuchnia']","['Małe Błonia', 'Krowodrza', 'Kraków', 'małopolskie']",50.07104775,19.890999556363,tiled_stove,floor_2,3.0,ready_to_use,secondary,full_ownership,business,otodom_photos/dwupoziomowe-mieszkanie-113m-ul-armii-krajowej-ID4vCM5/dwupoziomowe-mieszkanie-113m-ul-armii-krajowej-ID4vCM5_collage.jpg,2025-05-31,4.0
mieszkanie-2-pokojowe-w-inwestycji-noho-ID4vCLU,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-w-inwestycji-noho-ID4vCLU,MIeszkanie 2-pokojowe w inwestycji Noho,772763.0,36.8,2,2024.0,"['system alarmowy', 'monitoring / ochrona', 'domofon / wideofon', 'balkon', 'winda', 'piwnica']","['Dąbie', 'Grzegórzki', 'Kraków', 'małopolskie']",50.0672535,19.976521,urban,floor_2,4.0,to_completion,secondary,full_ownership,business,otodom_photos/mieszkanie-2-pokojowe-w-inwestycji-noho-ID4vCLU/mieszkanie-2-pokojowe-w-inwestycji-noho-ID4vCLU_collage.jpg,2025-05-31,5.0
przestronne-2-pokoje-na-os-albertynskim-osobna-kuchnia-ID4vk3H,https://www.otodom.pl/pl/oferta/przestronne-2-pokoje-na-os-albertynskim-osobna-kuchnia-ID4vk3H,⭐ Przestronne 2 pokoje na os. Albertyńskim | + osobna kuchnia| ⭐,555000.0,34.1,2,,"['internet', 'telewizja kablowa', 'telefon', 'domofon / wideofon', 'monitoring / ochrona', 'meble', 'pralka', 'lodówka', 'kuchenka', 'piekarnik', 'telewizor', 'balkon', 'garaż/miejsce parkingowe', 'piwnica', 'winda']","['Bieńczyce', 'Bieńczyce', 'Kraków', 'małopolskie']",50.0824446,20.0191704,urban,ground_floor,4.0,ready_to_use,secondary,limited_ownership,business,otodom_photos/przestronne-2-pokoje-na-os-albertynskim-osobna-kuchnia-ID4vk3H/przestronne-2-pokoje-na-os-albertynskim-osobna-kuchnia-ID4vk3H_collage.jpg,2025-05-31,7.0
apartament-z-duzym-ogrodkiem-ekspozycja-na-3-strony-swiata-wola-ID4vhLE,https://www.otodom.pl/pl/oferta/apartament-z-duzym-ogrodkiem-ekspozycja-na-3-strony-swiata-wola-ID4vhLE,Apartament z dużym ogródkiem | ekspozycja na 3 strony świata | Wola,1633990.0,89.1,4,2025.0,"['internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'system alarmowy', 'teren zamknięty', 'garaż/miejsce parkingowe', 'ogródek', 'klimatyzacja']","['Wola Justowska', 'Zwierzyniec', 'Kraków', 'małopolskie']",50.069118733175,19.871114123804,other,ground_floor,1.0,to_completion,primary,full_ownership,private,otodom_photos/apartament-z-duzym-ogrodkiem-ekspozycja-na-3-strony-swiata-wola-ID4vhLE/apartament-z-duzym-ogrodkiem-ekspozycja-na-3-strony-swiata-wola-ID4vhLE_collage.jpg,2025-05-31,-1.0
mieszkanie-2-pokojowe-z-balkonem-ID4vCLg,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-z-balkonem-ID4vCLg,Mieszkanie 2-pokojowe z balkonem,720000.0,50.0,2,2005.0,"['system alarmowy', 'monitoring / ochrona', 'domofon / wideofon', 'meble', 'balkon', 'garaż/miejsce parkingowe', 'piwnica', 'oddzielna kuchnia']","['Ruczaj', 'Dębniki', 'Kraków', 'małopolskie']",50.0146502,19.9074597,urban,floor_3,3.0,ready_to_use,secondary,full_ownership,business,otodom_photos/mieszkanie-2-pokojowe-z-balkonem-ID4vCLg/mieszkanie-2-pokojowe-z-balkonem-ID4vCLg_collage.jpg,2025-05-31,7.0
ostatnie-apartamenty-z-ogrodkiem-i-etap-zakonczenie-maj-2025-ID4vhDW,https://www.otodom.pl/pl/oferta/ostatnie-apartamenty-z-ogrodkiem-i-etap-zakonczenie-maj-2025-ID4vhDW,Ostatnie apartamenty z ogródkiem | I etap |zakończenie maj 2025,1570000.0,85.68,4,2025.0,"['internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'system alarmowy', 'teren zamknięty', 'garaż/miejsce parkingowe', 'ogródek', 'klimatyzacja']","['Wola Justowska', 'Zwierzyniec', 'Kraków', 'małopolskie']",50.06914627894,19.871457446558,other,ground_floor,1.0,to_completion,primary,full_ownership,private,otodom_photos/ostatnie-apartamenty-z-ogrodkiem-i-etap-zakonczenie-maj-2025-ID4vhDW/ostatnie-apartamenty-z-ogrodkiem-i-etap-zakonczenie-maj-2025-ID4vhDW_collage.jpg,2025-05-31,-1.0
2-pokoje-przy-galerii-kazimierz-aktualne-ID4wxT2,https://www.otodom.pl/pl/oferta/2-pokoje-przy-galerii-kazimierz-aktualne-ID4wxT2,2 pokoje przy Galerii Kazimierz/AKTUALNE,629000.0,39.33,2,1960.0,"['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'piwnica']","['Grzegórzki', 'Grzegórzki', 'Kraków', 'małopolskie']",50.0553318,19.95943,urban,floor_3,4.0,,secondary,full_ownership,business,otodom_photos/2-pokoje-przy-galerii-kazimierz-aktualne-ID4wxT2/2-pokoje-przy-galerii-kazimierz-aktualne-ID4wxT2_collage.jpg,2025-05-31,6.0
apartament-z-tarasem-na-dachu-ostatnie-dostepne-wola-justowska-i-etap-ID4vhNj,https://www.otodom.pl/pl/oferta/apartament-z-tarasem-na-dachu-ostatnie-dostepne-wola-justowska-i-etap-ID4vhNj,Apartament z tarasem na dachu|ostatnie dostępne |Wola Justowska|I etap,1809949.0,98.41,4,2025.0,"['internet', 'telewizja kablowa', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'system alarmowy', 'teren zamknięty', 'balkon', 'garaż/miejsce parkingowe', 'taras', 'klimatyzacja']","['Wola Justowska', 'Zwierzyniec', 'Kraków', 'małopolskie']",50.0696421,19.8718866,other,floor_1,1.0,to_completion,primary,full_ownership,private,otodom_photos/apartament-z-tarasem-na-dachu-ostatnie-dostepne-wola-justowska-i-etap-ID4vhNj/apartament-z-tarasem-na-dachu-ostatnie-dostepne-wola-justowska-i-etap-ID4vhNj_collage.jpg,2025-05-31,-1.0
przestronne-3-pok-mieszkanie-z-balkonem-os-ozon-ID4wQPp,https://www.otodom.pl/pl/oferta/przestronne-3-pok-mieszkanie-z-balkonem-os-ozon-ID4wQPp,Przestronne 3 pok. mieszkanie z balkonem - Os Ozon,1085000.0,72.86,3,2018.0,"['system alarmowy', 'monitoring / ochrona', 'domofon / wideofon', 'meble', 'lodówka', 'piekarnik', 'zmywarka', 'kuchenka', 'balkon', 'garaż/miejsce parkingowe', 'winda']","['Górka Narodowa', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.1017433,19.959063048618,urban,floor_1,5.0,ready_to_use,secondary,full_ownership,business,otodom_photos/przestronne-3-pok-mieszkanie-z-balkonem-os-ozon-ID4wQPp/przestronne-3-pok-mieszkanie-z-balkonem-os-ozon-ID4wQPp_collage.jpg,2025-05-31,8.0
zamkniete-osiedle-3-pok-56m2-ul-sosnowiecka-ID4vnDE,https://www.otodom.pl/pl/oferta/zamkniete-osiedle-3-pok-56m2-ul-sosnowiecka-ID4vnDE,"Zamknięte osiedle, 3-pok., 56m2 - ul. Sosnowiecka",895000.0,56.61,3,2017.0,"['system alarmowy', 'monitoring / ochrona', 'domofon / wideofon', 'meble', 'lodówka', 'piekarnik', 'zmywarka', 'kuchenka', 'garaż/miejsce parkingowe', 'winda']","['Bronowice Wielkie', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.093272,19.8892306,urban,floor_1,3.0,ready_to_use,secondary,full_ownership,business,otodom_photos/zamkniete-osiedle-3-pok-56m2-ul-sosnowiecka-ID4vnDE/zamkniete-osiedle-3-pok-56m2-ul-sosnowiecka-ID4vnDE_collage.jpg,2025-05-31,7.0
przestronne-3-pok-mieszkanie-z-tarasem-wielicka-ID4wT02,https://www.otodom.pl/pl/oferta/przestronne-3-pok-mieszkanie-z-tarasem-wielicka-ID4wT02,Przestronne 3 pok. mieszkanie z tarasem - Wielicka,1250000.0,75.25,3,2009.0,"['system alarmowy', 'monitoring / ochrona', 'domofon / wideofon', 'meble', 'lodówka', 'piekarnik', 'zmywarka', 'kuchenka', 'taras', 'garaż/miejsce parkingowe', 'winda']","['Stare Podgórze', 'Podgórze', 'Kraków', 'małopolskie']",50.03699075,19.965668746694,urban,floor_5,5.0,ready_to_use,secondary,full_ownership,business,otodom_photos/przestronne-3-pok-mieszkanie-z-tarasem-wielicka-ID4wT02/przestronne-3-pok-mieszkanie-z-tarasem-wielicka-ID4wT02_collage.jpg,2025-05-31,7.0
apartament-wislane-tarasy-2-0-pld-zach-7p-ID4wfdM,https://www.otodom.pl/pl/oferta/apartament-wislane-tarasy-2-0-pld-zach-7p-ID4wfdM,Apartament Wiślane Tarasy 2.0. Płd/Zach 7p,2275000.0,88.5,3,2024.0,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'balkon', 'garaż/miejsce parkingowe', 'winda', 'taras']","['Grzegórzki', 'Grzegórzki', 'Kraków', 'małopolskie']",50.0567162,19.961452,urban,floor_7,9.0,,secondary,,business,otodom_photos/apartament-wislane-tarasy-2-0-pld-zach-7p-ID4wfdM/apartament-wislane-tarasy-2-0-pld-zach-7p-ID4wfdM_collage.jpg,2025-05-31,5.0
zamieszkaj-w-jasnym-i-klimatycznym-mieszkaniu-ID4viXj,https://www.otodom.pl/pl/oferta/zamieszkaj-w-jasnym-i-klimatycznym-mieszkaniu-ID4viXj,Zamieszkaj w jasnym i klimatycznym mieszkaniu!,849000.0,60.91,3,2018.0,"['telefon', 'internet', 'telewizja kablowa', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'meble', 'piekarnik', 'lodówka', 'pralka', 'telewizor', 'zmywarka', 'winda', 'balkon', 'klimatyzacja', 'garaż/miejsce parkingowe', 'pom. użytkowe']","['Złocień', 'Bieżanów-Prokocim', 'Kraków', 'małopolskie']",50.0233,20.05088,urban,floor_2,4.0,ready_to_use,secondary,full_ownership,business,otodom_photos/zamieszkaj-w-jasnym-i-klimatycznym-mieszkaniu-ID4viXj/zamieszkaj-w-jasnym-i-klimatycznym-mieszkaniu-ID4viXj_collage.jpg,2025-05-31,8.0
duza-loggia-klimatyzacja-i-po-remoncie-ID4vu2m,https://www.otodom.pl/pl/oferta/duza-loggia-klimatyzacja-i-po-remoncie-ID4vu2m,Duża loggia | Klimatyzacja I Po remoncie,629000.0,49.66,2,,"['meble', 'piekarnik', 'lodówka', 'pralka', 'telewizor', 'zmywarka', 'piwnica', 'oddzielna kuchnia']","['Bieżanów', 'Bieżanów-Prokocim', 'Kraków', 'małopolskie']",50.01003,20.01804,,floor_3,10.0,ready_to_use,secondary,,business,otodom_photos/duza-loggia-klimatyzacja-i-po-remoncie-ID4vu2m/duza-loggia-klimatyzacja-i-po-remoncie-ID4vu2m_collage.jpg,2025-05-31,7.0
mieszkanie-44-m-krakow-ID4vCII,https://www.otodom.pl/pl/oferta/mieszkanie-44-m-krakow-ID4vCII,"Mieszkanie, 44 m², Kraków",600000.0,44.0,2,,"['internet', 'telewizja kablowa', 'domofon / wideofon', 'meble', 'pralka', 'zmywarka', 'lodówka', 'kuchenka', 'piekarnik', 'telewizor', 'balkon', 'piwnica']","['Kliny', 'Swoszowice', 'Kraków', 'małopolskie']",50.005409347098,19.905822928836,boiler_room,floor_3,,,secondary,,private,otodom_photos/mieszkanie-44-m-krakow-ID4vCII/mieszkanie-44-m-krakow-ID4vCII_collage.jpg,2025-05-31,6.0
54-66-m2-z-potencjalem-na-3-pokoje-z-aneksem-ID4wG2o,https://www.otodom.pl/pl/oferta/54-66-m2-z-potencjalem-na-3-pokoje-z-aneksem-ID4wG2o,"54,66 m2 z potencjałęm na 3 pokoje z aneksem",695000.0,54.66,3,2010.0,['garaż/miejsce parkingowe'],"['Płaszów', 'Podgórze', 'Kraków', 'małopolskie']",50.04176,19.99646,,ground_floor,6.0,,secondary,full_ownership,business,otodom_photos/54-66-m2-z-potencjalem-na-3-pokoje-z-aneksem-ID4wG2o/54-66-m2-z-potencjalem-na-3-pokoje-z-aneksem-ID4wG2o_collage.jpg,2025-05-31,4.0
krakow-ul-przewoz-54-67-m-ID4v1Sm,https://www.otodom.pl/pl/oferta/krakow-ul-przewoz-54-67-m-ID4v1Sm,"| Kraków, ul. Przewóz | 54,67 m² |",695000.0,54.67,2,2010.0,"['internet', 'telewizja kablowa', 'domofon / wideofon', 'monitoring / ochrona', 'meble', 'piekarnik', 'lodówka', 'pralka', 'zmywarka', 'piwnica', 'garaż/miejsce parkingowe']","['Płaszów', 'Podgórze', 'Kraków', 'małopolskie']",50.04176,19.99541,urban,ground_floor,6.0,ready_to_use,secondary,full_ownership,business,otodom_photos/krakow-ul-przewoz-54-67-m-ID4v1Sm/krakow-ul-przewoz-54-67-m-ID4v1Sm_collage.jpg,2025-05-31,-1.0
dwupoziomowe-nowoczesne-mieszkanie-z-garazem-ID4w1w2,https://www.otodom.pl/pl/oferta/dwupoziomowe-nowoczesne-mieszkanie-z-garazem-ID4w1w2,"Dwupoziomowe, nowoczesne mieszkanie z garażem",2299000.0,203.6,5,2009.0,"['telewizja kablowa', 'internet', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'klimatyzacja', 'balkon', 'piwnica', 'garaż/miejsce parkingowe', 'taras', 'dwupoziomowe', 'pom. użytkowe']","['Bronowice Wielkie', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.0960209,19.8964045,gas,floor_2,2.0,ready_to_use,secondary,full_ownership,private,otodom_photos/dwupoziomowe-nowoczesne-mieszkanie-z-garazem-ID4w1w2/dwupoziomowe-nowoczesne-mieszkanie-z-garazem-ID4w1w2_collage.jpg,2025-05-31,9.0
murapol-prado-ID4uEU3,https://www.otodom.pl/pl/oferta/murapol-prado-ID4uEU3,Murapol Prado,,,0,,"['Miejsce parkingowe podziemne', 'Miejsce parkingowe naziemne', 'Windy']","['Prądnik Biały', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.098329858876,19.922707084657,,,,,primary,,business,otodom_photos/murapol-prado-ID4uEU3/murapol-prado-ID4uEU3_collage.jpg,2025-05-31,7.0
craft-zablocie-ID4ui3u,https://www.otodom.pl/pl/oferta/craft-zablocie-ID4ui3u,Craft Zabłocie,,,0,,"['Miejsce parkingowe podziemne', 'Windy']","['Zabłocie', 'Podgórze', 'Kraków', 'małopolskie']",50.050380075464,19.966116112482,,,,,primary,,business,otodom_photos/craft-zablocie-ID4ui3u/craft-zablocie-ID4ui3u_collage.jpg,2025-05-31,-1.0
4-pokojowe-mieszkanie-94m2-taras-bez-posrednikow-ID4unWJ,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-94m2-taras-bez-posrednikow-ID4unWJ,4-pokojowe mieszkanie 94m2 + taras Bez Pośredników,1582826.0,94.78,4,2026.0,"['garaż/miejsce parkingowe', 'taras', 'winda']","['Ruczaj', 'Dębniki', 'Kraków', 'małopolskie']",50.016686426068,19.888540337933,,floor_3,5.0,to_completion,primary,full_ownership,business,otodom_photos/4-pokojowe-mieszkanie-94m2-taras-bez-posrednikow-ID4unWJ/4-pokojowe-mieszkanie-94m2-taras-bez-posrednikow-ID4unWJ_collage.jpg,2025-05-31,-1.0
bunscha-residence-ID4uatP,https://www.otodom.pl/pl/oferta/bunscha-residence-ID4uatP,Bunscha Residence,526674.0,,0,,"['Miejsce parkingowe podziemne', 'Windy']","['Ruczaj', 'Dębniki', 'Kraków', 'małopolskie']",50.016686426068,19.888540337933,,,,,primary,,business,otodom_photos/bunscha-residence-ID4uatP/bunscha-residence-ID4uatP_collage.jpg,2025-05-31,-1.0
1-pokojowe-mieszkanie-26m2-balkon-bez-prowizji-ID4ui4j,https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-balkon-bez-prowizji-ID4ui4j,1-pokojowe mieszkanie 26m2 + balkon Bez Prowizji,,26.24,1,2026.0,"['garaż/miejsce parkingowe', 'balkon', 'winda']","['Zabłocie', 'Podgórze', 'Kraków', 'małopolskie']",50.050380075464,19.966116112482,,floor_3,5.0,to_completion,primary,full_ownership,business,otodom_photos/1-pokojowe-mieszkanie-26m2-balkon-bez-prowizji-ID4ui4j/1-pokojowe-mieszkanie-26m2-balkon-bez-prowizji-ID4ui4j_collage.jpg,2025-05-31,-1.0
ul-stawowa-ID4tJRy,https://www.otodom.pl/pl/oferta/ul-stawowa-ID4tJRy,ul. Stawowa,736389.0,,0,,"['Balkon', 'Taras', 'Miejsce parkingowe podziemne', 'Windy', 'Strefa wypoczynku']","['Bronowice Wielkie', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.09886064393,19.875877797681,,,,,primary,,business,otodom_photos/ul-stawowa-ID4tJRy/ul-stawowa-ID4tJRy_collage.jpg,2025-05-31,-1.0
wola-duchacka-3-pokoje-kuchnia-piwnica-62-m2-po-remoncie-ID4v7qO,https://www.otodom.pl/pl/oferta/wola-duchacka-3-pokoje-kuchnia-piwnica-62-m2-po-remoncie-ID4v7qO,Wola Duchacka | 3 pokoje + kuchnia | piwnica | 62 m2 | PO REMONCIE,879000.0,62.1,3,1986.0,"['domofon / wideofon', 'meble', 'pralka', 'zmywarka', 'lodówka', 'kuchenka', 'piekarnik', 'balkon', 'piwnica', 'oddzielna kuchnia']","['Wola Duchacka', 'Podgórze Duchackie', 'Kraków', 'małopolskie']",50.015442980218,19.954885346288,urban,floor_1,4.0,ready_to_use,secondary,limited_ownership,business,otodom_photos/wola-duchacka-3-pokoje-kuchnia-piwnica-62-m2-po-remoncie-ID4v7qO/wola-duchacka-3-pokoje-kuchnia-piwnica-62-m2-po-remoncie-ID4v7qO_collage.jpg,2025-05-31,5.0
komfortowe-mieszkanie-z-widokiem-na-zielen-ID4wYqg,https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-z-widokiem-na-zielen-ID4wYqg,Komfortowe mieszkanie z widokiem na zieleń,970000.0,58.0,3,2018.0,"['system alarmowy', 'monitoring / ochrona', 'domofon / wideofon', 'meble', 'lodówka', 'piekarnik', 'zmywarka', 'kuchenka', 'balkon', 'garaż/miejsce parkingowe', 'winda']","['Płaszów', 'Podgórze', 'Kraków', 'małopolskie']",50.046103485292,19.987565237775,urban,floor_10,11.0,ready_to_use,secondary,full_ownership,business,otodom_photos/komfortowe-mieszkanie-z-widokiem-na-zielen-ID4wYqg/komfortowe-mieszkanie-z-widokiem-na-zielen-ID4wYqg_collage.jpg,2025-05-31,8.0
przewoz-a-b-c-ID4uhRS,https://www.otodom.pl/pl/oferta/przewoz-a-b-c-ID4uhRS,Przewóz A B C,547020.0,,0,,"['Miejsce parkingowe podziemne', 'Miejsce parkingowe naziemne', 'Windy']","['Płaszów', 'Podgórze', 'Kraków', 'małopolskie']",50.045121945342,19.985406558189,,,,,primary,,business,otodom_photos/przewoz-a-b-c-ID4uhRS/przewoz-a-b-c-ID4uhRS_collage.jpg,2025-05-31,7.0
pekowicka-94-ID4t4tp,https://www.otodom.pl/pl/oferta/pekowicka-94-ID4t4tp,Pękowicka 94,549120.0,,0,,"['Miejsce parkingowe podziemne', 'Windy']","['Tonie', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.10122,19.91452,,,,,primary,,business,otodom_photos/pekowicka-94-ID4t4tp/pekowicka-94-ID4t4tp_collage.jpg,2025-05-31,-1.0
atrakcyjne-swietna-komunikacja-blisko-centrum-ID4vCHE,https://www.otodom.pl/pl/oferta/atrakcyjne-swietna-komunikacja-blisko-centrum-ID4vCHE,Atrakcyjne/Świetna komunikacja/Blisko centrum,1280000.0,64.27,3,2008.0,"['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'winda', 'balkon', 'garaż/miejsce parkingowe', 'pom. użytkowe']","['Stare Podgórze', 'Podgórze', 'Kraków', 'małopolskie']",50.035774,19.9320695,urban,floor_5,7.0,ready_to_use,secondary,full_ownership,business,otodom_photos/atrakcyjne-swietna-komunikacja-blisko-centrum-ID4vCHE/atrakcyjne-swietna-komunikacja-blisko-centrum-ID4vCHE_collage.jpg,2025-05-31,8.0
sprzedam-bezposrednio-kawalerke-35-23m-nowy-biezanow-ul-aleksandry-ID4voIr,https://www.otodom.pl/pl/oferta/sprzedam-bezposrednio-kawalerke-35-23m-nowy-biezanow-ul-aleksandry-ID4voIr,"Sprzedam bezpośrednio kawalerkę 35,23m Nowy Bieżanów – ul. Aleksandry",410000.0,35.23,1,1980.0,"['internet', 'telewizja kablowa', 'telefon', 'balkon', 'piwnica', 'taras', 'winda', 'oddzielna kuchnia']","['Bieżanów', 'Bieżanów-Prokocim', 'Kraków', 'małopolskie']",50.01464,20.0235,urban,floor_10,10.0,to_renovation,secondary,limited_ownership,private,otodom_photos/sprzedam-bezposrednio-kawalerke-35-23m-nowy-biezanow-ul-aleksandry-ID4voIr/sprzedam-bezposrednio-kawalerke-35-23m-nowy-biezanow-ul-aleksandry-ID4voIr_collage.jpg,2025-05-31,2.0
slow-city-gotowe-2-pokoje-tramwaj-ID4vBvr,https://www.otodom.pl/pl/oferta/slow-city-gotowe-2-pokoje-tramwaj-ID4vBvr,Slow City | gotowe 2 pokoje | tramwaj,665000.0,40.23,2,2025.0,"['telefon', 'internet', 'telewizja kablowa', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'winda', 'balkon', 'garaż/miejsce parkingowe']","['Prądnik Biały', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.0983675,19.925205,urban,floor_1,4.0,ready_to_use,secondary,full_ownership,business,otodom_photos/slow-city-gotowe-2-pokoje-tramwaj-ID4vBvr/slow-city-gotowe-2-pokoje-tramwaj-ID4vBvr_collage.jpg,2025-05-31,4.0
nowe-mieszkania-z-ogrodkiem-wzgorza-lagiewnickie-ID4wZRB,https://www.otodom.pl/pl/oferta/nowe-mieszkania-z-ogrodkiem-wzgorza-lagiewnickie-ID4wZRB,Nowe mieszkania z ogródkiem | Wzgórza Łagiewnickie,958335.0,91.27,5,2025.0,"['balkon', 'ogródek', 'garaż/miejsce parkingowe']","['Kurdwanów', 'Podgórze Duchackie', 'Kraków', 'małopolskie']",50.00418,19.9556,gas,floor_1,2.0,to_completion,primary,full_ownership,business,otodom_photos/nowe-mieszkania-z-ogrodkiem-wzgorza-lagiewnickie-ID4wZRB/nowe-mieszkania-z-ogrodkiem-wzgorza-lagiewnickie-ID4wZRB_collage.jpg,2025-05-31,-1.0
nowe-mieszkania-z-ogrodkiem-wzgorza-lagiewnickie-ID4wXbC,https://www.otodom.pl/pl/oferta/nowe-mieszkania-z-ogrodkiem-wzgorza-lagiewnickie-ID4wXbC,Nowe mieszkania z ogródkiem | Wzgórza Łagiewnickie,658700.0,47.04,3,2025.0,"['balkon', 'ogródek', 'garaż/miejsce parkingowe']","['Kurdwanów', 'Podgórze Duchackie', 'Kraków', 'małopolskie']",50.00478,19.9635,,ground_floor,2.0,to_completion,primary,full_ownership,business,otodom_photos/nowe-mieszkania-z-ogrodkiem-wzgorza-lagiewnickie-ID4wXbC/nowe-mieszkania-z-ogrodkiem-wzgorza-lagiewnickie-ID4wXbC_collage.jpg,2025-05-31,-1.0
wola-justowska-mieszkanie-sprzedaz-llas-wolski-ID4vrGp,https://www.otodom.pl/pl/oferta/wola-justowska-mieszkanie-sprzedaz-llas-wolski-ID4vrGp,Wola Justowska | mieszkanie | sprzedaż lLas Wolski,1210000.0,77.34,3,2012.0,"['system alarmowy', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'monitoring / ochrona', 'piekarnik', 'lodówka', 'zmywarka', 'balkon', 'garaż/miejsce parkingowe']","['Wola Justowska', 'Zwierzyniec', 'Kraków', 'małopolskie']",50.05809,19.87079,gas,floor_2,2.0,ready_to_use,secondary,full_ownership,business,otodom_photos/wola-justowska-mieszkanie-sprzedaz-llas-wolski-ID4vrGp/wola-justowska-mieszkanie-sprzedaz-llas-wolski-ID4vrGp_collage.jpg,2025-05-31,8.0
